scenario_id,base_scenario_id,family,controller,collision_under_replay,intervened,comfort_exceed,peak_decel_mps2,brake_duration_s,min_residual_gap_m,peak_delayed_cmd,weight_freq
ngsim_13_8_61_u0,ngsim_13_8_61,slower_lead,pi,False,False,False,0.0,0.0,11.156040883199957,0.0,0.3333333333333333
ngsim_13_8_61_u1,ngsim_13_8_61,slower_lead,pi,False,False,False,0.0,0.0,11.156040883199957,0.0,0.3333333333333333
ngsim_13_8_61_u2,ngsim_13_8_61,slower_lead,pi,False,False,False,0.0,0.0,11.156040883199957,0.0,0.3333333333333333
ngsim_17_13_87_u0,ngsim_17_13_87,slower_lead,pi,False,False,False,0.0,0.0,3.5136008975999853,0.0,0.3333333333333333
ngsim_17_13_87_u1,ngsim_17_13_87,slower_lead,pi,False,False,False,0.0,0.0,3.5136008975999853,0.0,0.3333333333333333
ngsim_17_13_87_u2,ngsim_17_13_87,slower_lead,pi,False,False,False,0.0,0.0,3.5136008975999853,0.0,0.3333333333333333
ngsim_17_13_89_u0,ngsim_17_13_89,slower_lead,pi,False,False,False,0.0,0.0,7.06640700000006,0.0,0.3333333333333333
ngsim_17_13_89_u1,ngsim_17_13_89,slower_lead,pi,False,False,False,0.0,0.0,7.06640700000006,0.0,0.3333333333333333
ngsim_17_13_89_u2,ngsim_17_13_89,slower_lead,pi,False,False,False,0.0,0.0,7.06640700000006,0.0,0.3333333333333333
ngsim_19_15_107_u0,ngsim_19_15_107,slower_lead,pi,False,False,False,0.0,0.0,8.707153934399935,0.0,0.3333333333333333
ngsim_19_15_107_u1,ngsim_19_15_107,slower_lead,pi,False,False,False,0.0,0.0,8.707153934399935,0.0,0.3333333333333333
ngsim_19_15_107_u2,ngsim_19_15_107,slower_lead,pi,False,False,False,0.0,0.0,8.707153934399935,0.0,0.3333333333333333
ngsim_21_18_126_u0,ngsim_21_18_126,slower_lead,pi,False,False,False,0.0,0.0,6.914205119999999,0.0,0.3333333333333333
ngsim_21_18_126_u1,ngsim_21_18_126,slower_lead,pi,False,False,False,0.0,0.0,6.914205119999999,0.0,0.3333333333333333
ngsim_21_18_126_u2,ngsim_21_18_126,slower_lead,pi,False,False,False,0.0,0.0,6.914205119999999,0.0,0.3333333333333333
ngsim_21_18_130_u0,ngsim_21_18_130,slower_lead,pi,False,False,False,0.0,0.0,9.92683612799994,0.0,0.3333333333333333
ngsim_21_18_130_u1,ngsim_21_18_130,slower_lead,pi,False,False,False,0.0,0.0,9.92683612799994,0.0,0.3333333333333333
ngsim_21_18_130_u2,ngsim_21_18_130,slower_lead,pi,False,False,False,0.0,0.0,9.92683612799994,0.0,0.3333333333333333
ngsim_22_18_135_u0,ngsim_22_18_135,slower_lead,pi,False,False,False,0.0,0.0,10.145816640000058,0.0,0.3333333333333333
ngsim_22_18_135_u1,ngsim_22_18_135,slower_lead,pi,False,False,False,0.0,0.0,10.145816640000058,0.0,0.3333333333333333
ngsim_22_18_135_u2,ngsim_22_18_135,slower_lead,pi,False,False,False,0.0,0.0,10.145816640000058,0.0,0.3333333333333333
ngsim_23_17_140_u0,ngsim_23_17_140,slower_lead,pi,False,False,False,0.0,0.0,7.498299455999988,0.0,0.3333333333333333
ngsim_23_17_140_u1,ngsim_23_17_140,slower_lead,pi,False,False,False,0.0,0.0,7.498299455999988,0.0,0.3333333333333333
ngsim_23_17_140_u2,ngsim_23_17_140,slower_lead,pi,False,False,False,0.0,0.0,7.498299455999988,0.0,0.3333333333333333
ngsim_24_22_145_u0,ngsim_24_22_145,slower_lead,pi,False,False,False,0.0,0.0,10.841078241599986,0.0,0.3333333333333333
ngsim_24_22_145_u1,ngsim_24_22_145,slower_lead,pi,False,False,False,0.0,0.0,10.841078241599986,0.0,0.3333333333333333
ngsim_24_22_145_u2,ngsim_24_22_145,slower_lead,pi,False,False,False,0.0,0.0,10.841078241599986,0.0,0.3333333333333333
ngsim_27_23_163_u0,ngsim_27_23_163,slower_lead,pi,False,False,False,0.0,0.0,8.504468640000322,0.0,0.3333333333333333
ngsim_27_23_163_u1,ngsim_27_23_163,slower_lead,pi,False,False,False,0.0,0.0,8.504468640000322,0.0,0.3333333333333333
ngsim_27_23_163_u2,ngsim_27_23_163,slower_lead,pi,False,False,False,0.0,0.0,8.504468640000322,0.0,0.3333333333333333
ngsim_30_27_175_u0,ngsim_30_27_175,slower_lead,pi,False,False,False,0.0,0.0,7.31748721920122,0.0,0.3333333333333333
ngsim_30_27_175_u1,ngsim_30_27_175,slower_lead,pi,False,False,False,0.0,0.0,7.31748721920122,0.0,0.3333333333333333
ngsim_30_27_175_u2,ngsim_30_27_175,slower_lead,pi,False,False,False,0.0,0.0,7.31748721920122,0.0,0.3333333333333333
ngsim_33_23_197_u0,ngsim_33_23_197,slower_lead,pi,False,False,False,0.0,0.0,16.508517859199852,0.0,0.3333333333333333
ngsim_33_23_197_u1,ngsim_33_23_197,slower_lead,pi,False,False,False,0.0,0.0,16.508517859199852,0.0,0.3333333333333333
ngsim_33_23_197_u2,ngsim_33_23_197,slower_lead,pi,False,False,False,0.0,0.0,16.508517859199852,0.0,0.3333333333333333
ngsim_36_31_213_u0,ngsim_36_31_213,slower_lead,pi,False,False,False,0.0,0.0,12.10202303999988,0.0,0.3333333333333333
ngsim_36_31_213_u1,ngsim_36_31_213,slower_lead,pi,False,False,False,0.0,0.0,12.10202303999988,0.0,0.3333333333333333
ngsim_36_31_213_u2,ngsim_36_31_213,slower_lead,pi,False,False,False,0.0,0.0,12.10202303999988,0.0,0.3333333333333333
ngsim_36_33_215_u0,ngsim_36_33_215,slower_lead,pi,False,False,False,0.0,0.0,11.92603151999999,0.0,0.3333333333333333
ngsim_36_33_215_u1,ngsim_36_33_215,slower_lead,pi,False,False,False,0.0,0.0,11.92603151999999,0.0,0.3333333333333333
ngsim_36_33_215_u2,ngsim_36_33_215,slower_lead,pi,False,False,False,0.0,0.0,11.92603151999999,0.0,0.3333333333333333
ngsim_36_33_218_u0,ngsim_36_33_218,slower_lead,pi,False,False,False,0.0,0.0,4.012482297599076,0.0,0.3333333333333333
ngsim_36_33_218_u1,ngsim_36_33_218,slower_lead,pi,False,False,False,0.0,0.0,4.012482297599076,0.0,0.3333333333333333
ngsim_36_33_218_u2,ngsim_36_33_218,slower_lead,pi,False,False,False,0.0,0.0,4.012482297599076,0.0,0.3333333333333333
ngsim_39_37_257_u0,ngsim_39_37_257,slower_lead,pi,False,False,False,0.0,0.0,5.682813120000035,0.0,0.3333333333333333
ngsim_39_37_257_u1,ngsim_39_37_257,slower_lead,pi,False,False,False,0.0,0.0,5.682813120000035,0.0,0.3333333333333333
ngsim_39_37_257_u2,ngsim_39_37_257,slower_lead,pi,False,False,False,0.0,0.0,5.682813120000035,0.0,0.3333333333333333
ngsim_41_38_272_u0,ngsim_41_38_272,slower_lead,pi,False,False,False,0.0,0.0,12.161226400000023,0.0,0.3333333333333333
ngsim_41_38_272_u1,ngsim_41_38_272,slower_lead,pi,False,False,False,0.0,0.0,12.161226400000023,0.0,0.3333333333333333
ngsim_41_38_272_u2,ngsim_41_38_272,slower_lead,pi,False,False,False,0.0,0.0,12.161226400000023,0.0,0.3333333333333333
ngsim_42_33_276_u0,ngsim_42_33_276,slower_lead,pi,False,False,False,0.0,0.0,5.154019867200045,0.0,0.3333333333333333
ngsim_42_33_276_u1,ngsim_42_33_276,slower_lead,pi,False,False,False,0.0,0.0,5.154019867200045,0.0,0.3333333333333333
ngsim_42_33_276_u2,ngsim_42_33_276,slower_lead,pi,False,False,False,0.0,0.0,5.154019867200045,0.0,0.3333333333333333
ngsim_42_36_285_u0,ngsim_42_36_285,slower_lead,pi,False,False,False,0.0,0.0,9.301311547200052,0.0,0.3333333333333333
ngsim_42_36_285_u1,ngsim_42_36_285,slower_lead,pi,False,False,False,0.0,0.0,9.301311547200052,0.0,0.3333333333333333
ngsim_42_36_285_u2,ngsim_42_36_285,slower_lead,pi,False,False,False,0.0,0.0,9.301311547200052,0.0,0.3333333333333333
ngsim_42_38_291_u0,ngsim_42_38_291,slower_lead,pi,False,False,False,0.0,0.0,4.827029207999991,0.0,0.3333333333333333
ngsim_42_38_291_u1,ngsim_42_38_291,slower_lead,pi,False,False,False,0.0,0.0,4.827029207999991,0.0,0.3333333333333333
ngsim_42_38_291_u2,ngsim_42_38_291,slower_lead,pi,False,False,False,0.0,0.0,4.827029207999991,0.0,0.3333333333333333
ngsim_44_43_325_u0,ngsim_44_43_325,slower_lead,pi,False,False,False,0.0,0.0,12.030782745600096,0.0,0.3333333333333333
ngsim_44_43_325_u1,ngsim_44_43_325,slower_lead,pi,False,False,False,0.0,0.0,12.030782745600096,0.0,0.3333333333333333
ngsim_44_43_325_u2,ngsim_44_43_325,slower_lead,pi,False,False,False,0.0,0.0,12.030782745600096,0.0,0.3333333333333333
ngsim_45_40_333_u0,ngsim_45_40_333,slower_lead,pi,False,False,False,0.0,0.0,6.332128559999992,0.0,0.3333333333333333
ngsim_45_40_333_u1,ngsim_45_40_333,slower_lead,pi,False,False,False,0.0,0.0,6.332128559999992,0.0,0.3333333333333333
ngsim_45_40_333_u2,ngsim_45_40_333,slower_lead,pi,False,False,False,0.0,0.0,6.332128559999992,0.0,0.3333333333333333
ngsim_49_44_368_u0,ngsim_49_44_368,slower_lead,pi,False,False,False,0.0,0.0,11.598889679999992,0.0,0.3333333333333333
ngsim_49_44_368_u1,ngsim_49_44_368,slower_lead,pi,False,False,False,0.0,0.0,11.598889679999992,0.0,0.3333333333333333
ngsim_49_44_368_u2,ngsim_49_44_368,slower_lead,pi,False,False,False,0.0,0.0,11.598889679999992,0.0,0.3333333333333333
ngsim_50_45_376_u0,ngsim_50_45_376,slower_lead,pi,False,False,False,0.0,0.0,5.4283538880000295,0.0,0.3333333333333333
ngsim_50_45_376_u1,ngsim_50_45_376,slower_lead,pi,False,False,False,0.0,0.0,5.4283538880000295,0.0,0.3333333333333333
ngsim_50_45_376_u2,ngsim_50_45_376,slower_lead,pi,False,False,False,0.0,0.0,5.4283538880000295,0.0,0.3333333333333333
ngsim_54_48_407_u0,ngsim_54_48_407,slower_lead,pi,False,False,False,0.0,0.0,8.364640420800214,0.0,0.3333333333333333
ngsim_54_48_407_u1,ngsim_54_48_407,slower_lead,pi,False,False,False,0.0,0.0,8.364640420800214,0.0,0.3333333333333333
ngsim_54_48_407_u2,ngsim_54_48_407,slower_lead,pi,False,False,False,0.0,0.0,8.364640420800214,0.0,0.3333333333333333
ngsim_55_51_417_u0,ngsim_55_51_417,slower_lead,pi,False,False,False,0.0,0.0,7.360448169599854,0.0,0.3333333333333333
ngsim_55_51_417_u1,ngsim_55_51_417,slower_lead,pi,False,False,False,0.0,0.0,7.360448169599854,0.0,0.3333333333333333
ngsim_55_51_417_u2,ngsim_55_51_417,slower_lead,pi,False,False,False,0.0,0.0,7.360448169599854,0.0,0.3333333333333333
ngsim_58_54_435_u0,ngsim_58_54_435,slower_lead,pi,False,False,False,0.0,0.0,4.560036600000003,0.0,0.3333333333333333
ngsim_58_54_435_u1,ngsim_58_54_435,slower_lead,pi,False,False,False,0.0,0.0,4.560036600000003,0.0,0.3333333333333333
ngsim_58_54_435_u2,ngsim_58_54_435,slower_lead,pi,False,False,False,0.0,0.0,4.560036600000003,0.0,0.3333333333333333
ngsim_58_54_436_u0,ngsim_58_54_436,slower_lead,pi,False,False,False,0.0,0.0,4.0753418112,0.0,0.3333333333333333
ngsim_58_54_436_u1,ngsim_58_54_436,slower_lead,pi,False,False,False,0.0,0.0,4.0753418112,0.0,0.3333333333333333
ngsim_58_54_436_u2,ngsim_58_54_436,slower_lead,pi,False,False,False,0.0,0.0,4.0753418112,0.0,0.3333333333333333
ngsim_59_52_452_u0,ngsim_59_52_452,slower_lead,pi,False,False,False,0.0,0.0,7.556723519999798,0.0,0.3333333333333333
ngsim_59_52_452_u1,ngsim_59_52_452,slower_lead,pi,False,False,False,0.0,0.0,7.556723519999798,0.0,0.3333333333333333
ngsim_59_52_452_u2,ngsim_59_52_452,slower_lead,pi,False,False,False,0.0,0.0,7.556723519999798,0.0,0.3333333333333333
ngsim_59_54_458_u0,ngsim_59_54_458,slower_lead,pi,False,False,False,0.0,0.0,6.14602377599982,0.0,0.3333333333333333
ngsim_59_54_458_u1,ngsim_59_54_458,slower_lead,pi,False,False,False,0.0,0.0,6.14602377599982,0.0,0.3333333333333333
ngsim_59_54_458_u2,ngsim_59_54_458,slower_lead,pi,False,False,False,0.0,0.0,6.14602377599982,0.0,0.3333333333333333
ngsim_60_59_475_u0,ngsim_60_59_475,slower_lead,pi,False,False,False,0.0,0.0,7.667977958400093,0.0,0.3333333333333333
ngsim_60_59_475_u1,ngsim_60_59_475,slower_lead,pi,False,False,False,0.0,0.0,7.667977958400093,0.0,0.3333333333333333
ngsim_60_59_475_u2,ngsim_60_59_475,slower_lead,pi,False,False,False,0.0,0.0,7.667977958400093,0.0,0.3333333333333333
ngsim_63_57_502_u0,ngsim_63_57_502,slower_lead,pi,False,False,False,0.0,0.0,12.69128678399986,0.0,0.3333333333333333
ngsim_63_57_502_u1,ngsim_63_57_502,slower_lead,pi,False,False,False,0.0,0.0,12.69128678399986,0.0,0.3333333333333333
ngsim_63_57_502_u2,ngsim_63_57_502,slower_lead,pi,False,False,False,0.0,0.0,12.69128678399986,0.0,0.3333333333333333
ngsim_69_65_561_u0,ngsim_69_65_561,slower_lead,pi,False,False,False,0.0,0.0,8.602043654399868,0.0,0.3333333333333333
ngsim_69_65_561_u1,ngsim_69_65_561,slower_lead,pi,False,False,False,0.0,0.0,8.602043654399868,0.0,0.3333333333333333
ngsim_69_65_561_u2,ngsim_69_65_561,slower_lead,pi,False,False,False,0.0,0.0,8.602043654399868,0.0,0.3333333333333333
ngsim_73_71_601_u0,ngsim_73_71_601,slower_lead,pi,False,False,False,0.0,0.0,3.8178924912,0.0,0.3333333333333333
ngsim_73_71_601_u1,ngsim_73_71_601,slower_lead,pi,False,False,False,0.0,0.0,3.8178924912,0.0,0.3333333333333333
ngsim_73_71_601_u2,ngsim_73_71_601,slower_lead,pi,False,False,False,0.0,0.0,3.8178924912,0.0,0.3333333333333333
ngsim_73_71_605_u0,ngsim_73_71_605,slower_lead,pi,False,False,False,0.0,0.0,5.934346272000095,0.0,0.3333333333333333
ngsim_73_71_605_u1,ngsim_73_71_605,slower_lead,pi,False,False,False,0.0,0.0,5.934346272000095,0.0,0.3333333333333333
ngsim_73_71_605_u2,ngsim_73_71_605,slower_lead,pi,False,False,False,0.0,0.0,5.934346272000095,0.0,0.3333333333333333
ngsim_73_76_616_u0,ngsim_73_76_616,slower_lead,pi,False,False,False,0.0,0.0,10.51465755839985,0.0,0.3333333333333333
ngsim_73_76_616_u1,ngsim_73_76_616,slower_lead,pi,False,False,False,0.0,0.0,10.51465755839985,0.0,0.3333333333333333
ngsim_73_76_616_u2,ngsim_73_76_616,slower_lead,pi,False,False,False,0.0,0.0,10.51465755839985,0.0,0.3333333333333333
ngsim_74_73_624_u0,ngsim_74_73_624,slower_lead,pi,False,True,False,1.9402436078668004,0.44,1.2254376449686233,0.25,0.3333333333333333
ngsim_74_73_624_u1,ngsim_74_73_624,slower_lead,pi,False,True,False,0.8469725031755281,0.1,0.9175744546467677,0.25,0.3333333333333333
ngsim_74_73_624_u2,ngsim_74_73_624,slower_lead,pi,False,True,False,1.7325007784004396,0.54,1.1801964367709477,0.25,0.3333333333333333
ngsim_75_70_633_u0,ngsim_75_70_633,slower_lead,pi,False,False,False,0.0,0.0,15.740842483200003,0.0,0.3333333333333333
ngsim_75_70_633_u1,ngsim_75_70_633,slower_lead,pi,False,False,False,0.0,0.0,15.740842483200003,0.0,0.3333333333333333
ngsim_75_70_633_u2,ngsim_75_70_633,slower_lead,pi,False,False,False,0.0,0.0,15.740842483200003,0.0,0.3333333333333333
ngsim_77_69_642_u0,ngsim_77_69_642,slower_lead,pi,False,False,False,0.0,0.0,9.546891955199966,0.0,0.3333333333333333
ngsim_77_69_642_u1,ngsim_77_69_642,slower_lead,pi,False,False,False,0.0,0.0,9.546891955199966,0.0,0.3333333333333333
ngsim_77_69_642_u2,ngsim_77_69_642,slower_lead,pi,False,False,False,0.0,0.0,9.546891955199966,0.0,0.3333333333333333
ngsim_78_69_651_u0,ngsim_78_69_651,slower_lead,pi,False,False,False,0.0,0.0,12.90658775039999,0.0,0.3333333333333333
ngsim_78_69_651_u1,ngsim_78_69_651,slower_lead,pi,False,False,False,0.0,0.0,12.90658775039999,0.0,0.3333333333333333
ngsim_78_69_651_u2,ngsim_78_69_651,slower_lead,pi,False,False,False,0.0,0.0,12.90658775039999,0.0,0.3333333333333333
ngsim_79_72_671_u0,ngsim_79_72_671,slower_lead,pi,False,False,False,0.0,0.0,5.761817279999975,0.0,0.3333333333333333
ngsim_79_72_671_u1,ngsim_79_72_671,slower_lead,pi,False,False,False,0.0,0.0,5.761817279999975,0.0,0.3333333333333333
ngsim_79_72_671_u2,ngsim_79_72_671,slower_lead,pi,False,False,False,0.0,0.0,5.761817279999975,0.0,0.3333333333333333
ngsim_79_73_673_u0,ngsim_79_73_673,slower_lead,pi,False,False,False,0.0,0.0,15.005299680000022,0.0,0.3333333333333333
ngsim_79_73_673_u1,ngsim_79_73_673,slower_lead,pi,False,False,False,0.0,0.0,15.005299680000022,0.0,0.3333333333333333
ngsim_79_73_673_u2,ngsim_79_73_673,slower_lead,pi,False,False,False,0.0,0.0,15.005299680000022,0.0,0.3333333333333333
ngsim_79_83_678_u0,ngsim_79_83_678,slower_lead,pi,False,False,False,0.0,0.0,3.9869876063999485,0.0,0.3333333333333333
ngsim_79_83_678_u1,ngsim_79_83_678,slower_lead,pi,False,False,False,0.0,0.0,3.9869876063999485,0.0,0.3333333333333333
ngsim_79_83_678_u2,ngsim_79_83_678,slower_lead,pi,False,False,False,0.0,0.0,3.9869876063999485,0.0,0.3333333333333333
ngsim_82_75_694_u0,ngsim_82_75_694,slower_lead,pi,False,False,False,0.0,0.0,9.15009599999997,0.0,0.3333333333333333
ngsim_82_75_694_u1,ngsim_82_75_694,slower_lead,pi,False,False,False,0.0,0.0,9.15009599999997,0.0,0.3333333333333333
ngsim_82_75_694_u2,ngsim_82_75_694,slower_lead,pi,False,False,False,0.0,0.0,9.15009599999997,0.0,0.3333333333333333
ngsim_83_90_698_u0,ngsim_83_90_698,slower_lead,pi,False,False,False,0.0,0.0,7.371687364799831,0.0,0.3333333333333333
ngsim_83_90_698_u1,ngsim_83_90_698,slower_lead,pi,False,False,False,0.0,0.0,7.371687364799831,0.0,0.3333333333333333
ngsim_83_90_698_u2,ngsim_83_90_698,slower_lead,pi,False,False,False,0.0,0.0,7.371687364799831,0.0,0.3333333333333333
ngsim_92_88_751_u0,ngsim_92_88_751,slower_lead,pi,False,False,False,0.0,0.0,15.31790688000005,0.0,0.3333333333333333
ngsim_92_88_751_u1,ngsim_92_88_751,slower_lead,pi,False,False,False,0.0,0.0,15.31790688000005,0.0,0.3333333333333333
ngsim_92_88_751_u2,ngsim_92_88_751,slower_lead,pi,False,False,False,0.0,0.0,15.31790688000005,0.0,0.3333333333333333
ngsim_92_89_756_u0,ngsim_92_89_756,slower_lead,pi,False,False,False,0.0,0.0,12.046656119999936,0.0,0.3333333333333333
ngsim_92_89_756_u1,ngsim_92_89_756,slower_lead,pi,False,False,False,0.0,0.0,12.046656119999936,0.0,0.3333333333333333
ngsim_92_89_756_u2,ngsim_92_89_756,slower_lead,pi,False,False,False,0.0,0.0,12.046656119999936,0.0,0.3333333333333333
ngsim_93_89_763_u0,ngsim_93_89_763,slower_lead,pi,False,False,False,0.0,0.0,7.599775910399993,0.0,0.3333333333333333
ngsim_93_89_763_u1,ngsim_93_89_763,slower_lead,pi,False,False,False,0.0,0.0,7.599775910399993,0.0,0.3333333333333333
ngsim_93_89_763_u2,ngsim_93_89_763,slower_lead,pi,False,False,False,0.0,0.0,7.599775910399993,0.0,0.3333333333333333
ngsim_94_90_774_u0,ngsim_94_90_774,slower_lead,pi,False,False,False,0.0,0.0,6.561524697599831,0.0,0.3333333333333333
ngsim_94_90_774_u1,ngsim_94_90_774,slower_lead,pi,False,False,False,0.0,0.0,6.561524697599831,0.0,0.3333333333333333
ngsim_94_90_774_u2,ngsim_94_90_774,slower_lead,pi,False,False,False,0.0,0.0,6.561524697599831,0.0,0.3333333333333333
ngsim_94_93_779_u0,ngsim_94_93_779,slower_lead,pi,False,False,False,0.0,0.0,5.935726406399989,0.0,0.3333333333333333
ngsim_94_93_779_u1,ngsim_94_93_779,slower_lead,pi,False,False,False,0.0,0.0,5.935726406399989,0.0,0.3333333333333333
ngsim_94_93_779_u2,ngsim_94_93_779,slower_lead,pi,False,False,False,0.0,0.0,5.935726406399989,0.0,0.3333333333333333
ngsim_94_93_781_u0,ngsim_94_93_781,slower_lead,pi,False,False,False,0.0,0.0,3.8438327999999626,0.0,0.3333333333333333
ngsim_94_93_781_u1,ngsim_94_93_781,slower_lead,pi,False,False,False,0.0,0.0,3.8438327999999626,0.0,0.3333333333333333
ngsim_94_93_781_u2,ngsim_94_93_781,slower_lead,pi,False,False,False,0.0,0.0,3.8438327999999626,0.0,0.3333333333333333
ngsim_95_90_793_u0,ngsim_95_90_793,slower_lead,pi,False,False,False,0.0,0.0,12.399784960000021,0.0,0.3333333333333333
ngsim_95_90_793_u1,ngsim_95_90_793,slower_lead,pi,False,False,False,0.0,0.0,12.399784960000021,0.0,0.3333333333333333
ngsim_95_90_793_u2,ngsim_95_90_793,slower_lead,pi,False,False,False,0.0,0.0,12.399784960000021,0.0,0.3333333333333333
ngsim_95_92_798_u0,ngsim_95_92_798,slower_lead,pi,False,False,False,0.0,0.0,10.205847000000086,0.0,0.3333333333333333
ngsim_95_92_798_u1,ngsim_95_92_798,slower_lead,pi,False,False,False,0.0,0.0,10.205847000000086,0.0,0.3333333333333333
ngsim_95_92_798_u2,ngsim_95_92_798,slower_lead,pi,False,False,False,0.0,0.0,10.205847000000086,0.0,0.3333333333333333
ngsim_96_112_822_u0,ngsim_96_112_822,slower_lead,pi,False,False,False,0.0,0.0,1.6043605199999078,0.0,0.3333333333333333
ngsim_96_112_822_u1,ngsim_96_112_822,slower_lead,pi,False,False,False,0.0,0.0,1.6043605199999078,0.0,0.3333333333333333
ngsim_96_112_822_u2,ngsim_96_112_822,slower_lead,pi,False,False,False,0.0,0.0,1.6043605199999078,0.0,0.3333333333333333
ngsim_96_112_823_u0,ngsim_96_112_823,slower_lead,pi,False,False,False,0.0,0.0,2.1120786816000128,0.0,0.3333333333333333
ngsim_96_112_823_u1,ngsim_96_112_823,slower_lead,pi,False,False,False,0.0,0.0,2.1120786816000128,0.0,0.3333333333333333
ngsim_96_112_823_u2,ngsim_96_112_823,slower_lead,pi,False,False,False,0.0,0.0,2.1120786816000128,0.0,0.3333333333333333
ngsim_97_78_825_u0,ngsim_97_78_825,slower_lead,pi,False,False,False,0.0,0.0,1.1907444816010466,0.0,0.3333333333333333
ngsim_97_78_825_u1,ngsim_97_78_825,slower_lead,pi,False,False,False,0.0,0.0,1.1907444816010466,0.0,0.3333333333333333
ngsim_97_78_825_u2,ngsim_97_78_825,slower_lead,pi,False,False,False,0.0,0.0,1.1907444816010466,0.0,0.3333333333333333
ngsim_99_84_844_u0,ngsim_99_84_844,slower_lead,pi,False,False,False,0.0,0.0,5.84658581759901,0.0,0.3333333333333333
ngsim_99_84_844_u1,ngsim_99_84_844,slower_lead,pi,False,False,False,0.0,0.0,5.84658581759901,0.0,0.3333333333333333
ngsim_99_84_844_u2,ngsim_99_84_844,slower_lead,pi,False,False,False,0.0,0.0,5.84658581759901,0.0,0.3333333333333333
ngsim_99_87_845_u0,ngsim_99_87_845,slower_lead,pi,False,True,True,4.493862610396783,1.16,2.3493189248723607,0.8,0.3333333333333333
ngsim_99_87_845_u1,ngsim_99_87_845,slower_lead,pi,False,True,True,4.804744506074529,1.02,2.3045823584526333,0.8,0.3333333333333333
ngsim_99_87_845_u2,ngsim_99_87_845,slower_lead,pi,False,True,True,3.7528620844541347,0.9400000000000001,2.3511382477814995,0.8,0.3333333333333333
ngsim_99_90_849_u0,ngsim_99_90_849,slower_lead,pi,False,False,False,0.0,0.0,8.027749247999923,0.0,0.3333333333333333
ngsim_99_90_849_u1,ngsim_99_90_849,slower_lead,pi,False,False,False,0.0,0.0,8.027749247999923,0.0,0.3333333333333333
ngsim_99_90_849_u2,ngsim_99_90_849,slower_lead,pi,False,False,False,0.0,0.0,8.027749247999923,0.0,0.3333333333333333
ngsim_99_98_862_u0,ngsim_99_98_862,slower_lead,pi,False,False,False,0.0,0.0,9.293253854399726,0.0,0.3333333333333333
ngsim_99_98_862_u1,ngsim_99_98_862,slower_lead,pi,False,False,False,0.0,0.0,9.293253854399726,0.0,0.3333333333333333
ngsim_99_98_862_u2,ngsim_99_98_862,slower_lead,pi,False,False,False,0.0,0.0,9.293253854399726,0.0,0.3333333333333333
ngsim_99_102_865_u0,ngsim_99_102_865,slower_lead,pi,False,False,False,0.0,0.0,2.6554938000002304,0.0,0.3333333333333333
ngsim_99_102_865_u1,ngsim_99_102_865,slower_lead,pi,False,False,False,0.0,0.0,2.6554938000002304,0.0,0.3333333333333333
ngsim_99_102_865_u2,ngsim_99_102_865,slower_lead,pi,False,False,False,0.0,0.0,2.6554938000002304,0.0,0.3333333333333333
ngsim_100_90_870_u0,ngsim_100_90_870,slower_lead,pi,False,False,False,0.0,0.0,13.956970560000025,0.0,0.3333333333333333
