scenario_id,base_scenario_id,family,controller,collision_under_replay,intervened,comfort_exceed,peak_decel_mps2,brake_duration_s,min_residual_gap_m,peak_delayed_cmd,weight_freq
ngsim_19_15_107_u1,ngsim_19_15_107,slower_lead,pi_sd,False,True,False,1.6226754873408185,0.38,9.282825274503514,0.4495228695722102,0.3333333333333333
ngsim_19_15_107_u2,ngsim_19_15_107,slower_lead,pi_sd,False,True,False,2.2976816931086312,0.34,9.389098433309352,0.4495228695722102,0.3333333333333333
ngsim_21_18_126_u0,ngsim_21_18_126,slower_lead,pi_sd,False,False,False,0.0,0.0,6.914205119999999,0.0,0.3333333333333333
ngsim_21_18_126_u1,ngsim_21_18_126,slower_lead,pi_sd,False,False,False,0.0,0.0,6.914205119999999,0.0,0.3333333333333333
ngsim_21_18_126_u2,ngsim_21_18_126,slower_lead,pi_sd,False,False,False,0.0,0.0,6.914205119999999,0.0,0.3333333333333333
ngsim_21_18_130_u0,ngsim_21_18_130,slower_lead,pi_sd,False,False,False,0.0,0.0,9.92683612799994,0.0,0.3333333333333333
ngsim_21_18_130_u1,ngsim_21_18_130,slower_lead,pi_sd,False,False,False,0.0,0.0,9.92683612799994,0.0,0.3333333333333333
ngsim_21_18_130_u2,ngsim_21_18_130,slower_lead,pi_sd,False,False,False,0.0,0.0,9.92683612799994,0.0,0.3333333333333333
ngsim_22_18_135_u0,ngsim_22_18_135,slower_lead,pi_sd,False,False,False,0.0,0.0,10.145816640000058,0.0,0.3333333333333333
ngsim_22_18_135_u1,ngsim_22_18_135,slower_lead,pi_sd,False,False,False,0.0,0.0,10.145816640000058,0.0,0.3333333333333333
ngsim_22_18_135_u2,ngsim_22_18_135,slower_lead,pi_sd,False,False,False,0.0,0.0,10.145816640000058,0.0,0.3333333333333333
ngsim_23_17_140_u0,ngsim_23_17_140,slower_lead,pi_sd,False,False,False,0.0,0.0,7.498299455999988,0.0,0.3333333333333333
ngsim_23_17_140_u1,ngsim_23_17_140,slower_lead,pi_sd,False,False,False,0.0,0.0,7.498299455999988,0.0,0.3333333333333333
ngsim_23_17_140_u2,ngsim_23_17_140,slower_lead,pi_sd,False,False,False,0.0,0.0,7.498299455999988,0.0,0.3333333333333333
ngsim_24_22_145_u0,ngsim_24_22_145,slower_lead,pi_sd,False,False,False,0.0,0.0,10.841078241599986,0.0,0.3333333333333333
ngsim_24_22_145_u1,ngsim_24_22_145,slower_lead,pi_sd,False,False,False,0.0,0.0,10.841078241599986,0.0,0.3333333333333333
ngsim_24_22_145_u2,ngsim_24_22_145,slower_lead,pi_sd,False,False,False,0.0,0.0,10.841078241599986,0.0,0.3333333333333333
ngsim_27_23_163_u0,ngsim_27_23_163,slower_lead,pi_sd,False,False,False,0.0,0.0,8.504468640000322,0.0,0.3333333333333333
ngsim_27_23_163_u1,ngsim_27_23_163,slower_lead,pi_sd,False,False,False,0.0,0.0,8.504468640000322,0.0,0.3333333333333333
ngsim_27_23_163_u2,ngsim_27_23_163,slower_lead,pi_sd,False,False,False,0.0,0.0,8.504468640000322,0.0,0.3333333333333333
ngsim_30_27_175_u0,ngsim_30_27_175,slower_lead,pi_sd,False,True,False,2.1716637912211643,0.42,10.368878155019013,0.37757836005476314,0.3333333333333333
ngsim_30_27_175_u1,ngsim_30_27_175,slower_lead,pi_sd,False,True,False,1.1676008810253447,0.14,8.128057066764129,0.3587200155480321,0.3333333333333333
ngsim_30_27_175_u2,ngsim_30_27_175,slower_lead,pi_sd,False,True,False,2.9880571062737284,0.72,11.553471353962834,0.3890572436947384,0.3333333333333333
ngsim_33_23_197_u0,ngsim_33_23_197,slower_lead,pi_sd,False,False,False,0.0,0.0,16.508517859199852,0.0,0.3333333333333333
ngsim_33_23_197_u1,ngsim_33_23_197,slower_lead,pi_sd,False,False,False,0.0,0.0,16.508517859199852,0.0,0.3333333333333333
ngsim_33_23_197_u2,ngsim_33_23_197,slower_lead,pi_sd,False,False,False,0.0,0.0,16.508517859199852,0.0,0.3333333333333333
ngsim_36_31_213_u0,ngsim_36_31_213,slower_lead,pi_sd,False,True,True,3.543248135560958,0.54,14.971951014148758,0.6176184661218946,0.3333333333333333
ngsim_36_31_213_u1,ngsim_36_31_213,slower_lead,pi_sd,False,True,False,2.2556843667425808,0.68,14.506366249302848,0.6214480382252794,0.3333333333333333
ngsim_36_31_213_u2,ngsim_36_31_213,slower_lead,pi_sd,False,True,False,3.375476470826338,0.52,14.860691001415548,0.6176184661218946,0.3333333333333333
ngsim_36_33_215_u0,ngsim_36_33_215,slower_lead,pi_sd,False,False,False,0.0,0.0,11.92603151999999,0.0,0.3333333333333333
ngsim_36_33_215_u1,ngsim_36_33_215,slower_lead,pi_sd,False,False,False,0.0,0.0,11.92603151999999,0.0,0.3333333333333333
ngsim_36_33_215_u2,ngsim_36_33_215,slower_lead,pi_sd,False,False,False,0.0,0.0,11.92603151999999,0.0,0.3333333333333333
ngsim_36_33_218_u0,ngsim_36_33_218,slower_lead,pi_sd,False,True,False,1.9985145406147113,0.62,6.609132264295226,0.41343875830598625,0.3333333333333333
ngsim_36_33_218_u1,ngsim_36_33_218,slower_lead,pi_sd,False,True,False,1.8457837174761367,0.42,6.075776323399135,0.38259713512485144,0.3333333333333333
ngsim_36_33_218_u2,ngsim_36_33_218,slower_lead,pi_sd,False,True,False,1.8827727076159446,0.3,5.758686276597846,0.3770785595796395,0.3333333333333333
ngsim_39_37_257_u0,ngsim_39_37_257,slower_lead,pi_sd,False,False,False,0.0,0.0,5.682813120000035,0.0,0.3333333333333333
ngsim_39_37_257_u1,ngsim_39_37_257,slower_lead,pi_sd,False,False,False,0.0,0.0,5.682813120000035,0.0,0.3333333333333333
ngsim_39_37_257_u2,ngsim_39_37_257,slower_lead,pi_sd,False,False,False,0.0,0.0,5.682813120000035,0.0,0.3333333333333333
ngsim_41_38_272_u0,ngsim_41_38_272,slower_lead,pi_sd,False,False,False,0.0,0.0,12.161226400000023,0.0,0.3333333333333333
ngsim_41_38_272_u1,ngsim_41_38_272,slower_lead,pi_sd,False,False,False,0.0,0.0,12.161226400000023,0.0,0.3333333333333333
ngsim_41_38_272_u2,ngsim_41_38_272,slower_lead,pi_sd,False,False,False,0.0,0.0,12.161226400000023,0.0,0.3333333333333333
ngsim_42_33_276_u0,ngsim_42_33_276,slower_lead,pi_sd,False,True,True,4.09611732716639,1.0,7.06382026888267,1.0,0.3333333333333333
ngsim_42_33_276_u1,ngsim_42_33_276,slower_lead,pi_sd,False,True,True,4.720923664881351,0.76,7.417141892230851,1.0,0.3333333333333333
ngsim_42_33_276_u2,ngsim_42_33_276,slower_lead,pi_sd,False,True,True,4.332779375666775,0.9400000000000001,7.406007115615415,1.0,0.3333333333333333
ngsim_42_36_285_u0,ngsim_42_36_285,slower_lead,pi_sd,False,False,False,0.0,0.0,9.301311547200052,0.0,0.3333333333333333
ngsim_42_36_285_u1,ngsim_42_36_285,slower_lead,pi_sd,False,False,False,0.0,0.0,9.301311547200052,0.0,0.3333333333333333
ngsim_42_36_285_u2,ngsim_42_36_285,slower_lead,pi_sd,False,False,False,0.0,0.0,9.301311547200052,0.0,0.3333333333333333
ngsim_42_38_291_u0,ngsim_42_38_291,slower_lead,pi_sd,False,False,False,0.0,0.0,4.827029207999991,0.0,0.3333333333333333
ngsim_42_38_291_u1,ngsim_42_38_291,slower_lead,pi_sd,False,False,False,0.0,0.0,4.827029207999991,0.0,0.3333333333333333
ngsim_42_38_291_u2,ngsim_42_38_291,slower_lead,pi_sd,False,False,False,0.0,0.0,4.827029207999991,0.0,0.3333333333333333
ngsim_44_43_325_u0,ngsim_44_43_325,slower_lead,pi_sd,False,False,False,0.0,0.0,12.030782745600096,0.0,0.3333333333333333
ngsim_44_43_325_u1,ngsim_44_43_325,slower_lead,pi_sd,False,False,False,0.0,0.0,12.030782745600096,0.0,0.3333333333333333
ngsim_44_43_325_u2,ngsim_44_43_325,slower_lead,pi_sd,False,False,False,0.0,0.0,12.030782745600096,0.0,0.3333333333333333
ngsim_45_40_333_u0,ngsim_45_40_333,slower_lead,pi_sd,False,False,False,0.28357625219387744,0.0,6.3358717665289515,0.36796511754419187,0.3333333333333333
ngsim_45_40_333_u1,ngsim_45_40_333,slower_lead,pi_sd,False,False,False,0.3334963272359407,0.0,6.337064305643086,0.36796511754419187,0.3333333333333333
ngsim_45_40_333_u2,ngsim_45_40_333,slower_lead,pi_sd,False,False,False,0.3541380790344812,0.0,6.336803182643248,0.36796511754419187,0.3333333333333333
ngsim_49_44_368_u0,ngsim_49_44_368,slower_lead,pi_sd,False,False,False,0.0,0.0,11.598889679999992,0.0,0.3333333333333333
ngsim_49_44_368_u1,ngsim_49_44_368,slower_lead,pi_sd,False,False,False,0.0,0.0,11.598889679999992,0.0,0.3333333333333333
ngsim_49_44_368_u2,ngsim_49_44_368,slower_lead,pi_sd,False,False,False,0.0,0.0,11.598889679999992,0.0,0.3333333333333333
ngsim_50_45_376_u0,ngsim_50_45_376,slower_lead,pi_sd,False,False,False,0.0,0.0,5.4283538880000295,0.0,0.3333333333333333
ngsim_50_45_376_u1,ngsim_50_45_376,slower_lead,pi_sd,False,False,False,0.0,0.0,5.4283538880000295,0.0,0.3333333333333333
ngsim_50_45_376_u2,ngsim_50_45_376,slower_lead,pi_sd,False,False,False,0.0,0.0,5.4283538880000295,0.0,0.3333333333333333
ngsim_54_48_407_u0,ngsim_54_48_407,slower_lead,pi_sd,False,False,False,0.0,0.0,8.364640420800214,0.0,0.3333333333333333
ngsim_54_48_407_u1,ngsim_54_48_407,slower_lead,pi_sd,False,False,False,0.0,0.0,8.364640420800214,0.0,0.3333333333333333
ngsim_54_48_407_u2,ngsim_54_48_407,slower_lead,pi_sd,False,False,False,0.0,0.0,8.364640420800214,0.0,0.3333333333333333
ngsim_55_51_417_u0,ngsim_55_51_417,slower_lead,pi_sd,False,True,False,1.9019374627065897,0.4,8.908577589226722,0.5155371707279149,0.3333333333333333
ngsim_55_51_417_u1,ngsim_55_51_417,slower_lead,pi_sd,False,True,False,2.4717490541867018,0.5,9.217922544332884,0.5150390819869903,0.3333333333333333
ngsim_55_51_417_u2,ngsim_55_51_417,slower_lead,pi_sd,False,True,False,1.6121742263036667,0.32,8.644542396456673,0.5145074078146883,0.3333333333333333
ngsim_58_54_435_u0,ngsim_58_54_435,slower_lead,pi_sd,False,False,False,0.0,0.0,4.560036600000003,0.0,0.3333333333333333
ngsim_58_54_435_u1,ngsim_58_54_435,slower_lead,pi_sd,False,False,False,0.0,0.0,4.560036600000003,0.0,0.3333333333333333
ngsim_58_54_435_u2,ngsim_58_54_435,slower_lead,pi_sd,False,False,False,0.0,0.0,4.560036600000003,0.0,0.3333333333333333
ngsim_58_54_436_u0,ngsim_58_54_436,slower_lead,pi_sd,False,False,False,0.0,0.0,4.0753418112,0.0,0.3333333333333333
ngsim_58_54_436_u1,ngsim_58_54_436,slower_lead,pi_sd,False,False,False,0.0,0.0,4.0753418112,0.0,0.3333333333333333
ngsim_58_54_436_u2,ngsim_58_54_436,slower_lead,pi_sd,False,False,False,0.0,0.0,4.0753418112,0.0,0.3333333333333333
ngsim_59_52_452_u0,ngsim_59_52_452,slower_lead,pi_sd,False,False,False,0.0,0.0,7.556723519999798,0.0,0.3333333333333333
ngsim_59_52_452_u1,ngsim_59_52_452,slower_lead,pi_sd,False,False,False,0.0,0.0,7.556723519999798,0.0,0.3333333333333333
ngsim_59_52_452_u2,ngsim_59_52_452,slower_lead,pi_sd,False,False,False,0.0,0.0,7.556723519999798,0.0,0.3333333333333333
ngsim_59_54_458_u0,ngsim_59_54_458,slower_lead,pi_sd,False,True,True,6.648978265912817,1.78,20.610549477667284,1.0,0.3333333333333333
ngsim_59_54_458_u1,ngsim_59_54_458,slower_lead,pi_sd,False,True,True,7.781530818890493,1.78,21.043360872416617,1.0,0.3333333333333333
ngsim_59_54_458_u2,ngsim_59_54_458,slower_lead,pi_sd,False,True,True,5.641234239445765,1.2,20.36808180840048,1.0,0.3333333333333333
ngsim_60_59_475_u0,ngsim_60_59_475,slower_lead,pi_sd,False,False,False,0.0,0.0,7.667977958400093,0.0,0.3333333333333333
ngsim_60_59_475_u1,ngsim_60_59_475,slower_lead,pi_sd,False,False,False,0.0,0.0,7.667977958400093,0.0,0.3333333333333333
ngsim_60_59_475_u2,ngsim_60_59_475,slower_lead,pi_sd,False,False,False,0.0,0.0,7.667977958400093,0.0,0.3333333333333333
ngsim_63_57_502_u0,ngsim_63_57_502,slower_lead,pi_sd,False,False,False,0.0,0.0,12.69128678399986,0.0,0.3333333333333333
ngsim_63_57_502_u1,ngsim_63_57_502,slower_lead,pi_sd,False,False,False,0.0,0.0,12.69128678399986,0.0,0.3333333333333333
ngsim_63_57_502_u2,ngsim_63_57_502,slower_lead,pi_sd,False,False,False,0.0,0.0,12.69128678399986,0.0,0.3333333333333333
ngsim_69_65_561_u0,ngsim_69_65_561,slower_lead,pi_sd,False,False,False,0.0,0.0,8.602043654399868,0.0,0.3333333333333333
ngsim_69_65_561_u1,ngsim_69_65_561,slower_lead,pi_sd,False,False,False,0.0,0.0,8.602043654399868,0.0,0.3333333333333333
ngsim_69_65_561_u2,ngsim_69_65_561,slower_lead,pi_sd,False,False,False,0.0,0.0,8.602043654399868,0.0,0.3333333333333333
ngsim_73_71_601_u0,ngsim_73_71_601,slower_lead,pi_sd,False,True,False,0.9453830802440853,0.18,3.8209912774246844,0.8390976389876788,0.3333333333333333
ngsim_73_71_601_u1,ngsim_73_71_601,slower_lead,pi_sd,False,True,False,0.9144392269251789,0.18,3.8179107799845386,0.8390976389876788,0.3333333333333333
ngsim_73_71_601_u2,ngsim_73_71_601,slower_lead,pi_sd,False,True,False,0.8500712638605954,0.14,3.82876136777908,0.8390976389876788,0.3333333333333333
ngsim_73_71_605_u0,ngsim_73_71_605,slower_lead,pi_sd,False,True,False,3.1014702222820634,0.52,6.96202800457657,0.5821458128082689,0.3333333333333333
ngsim_73_71_605_u1,ngsim_73_71_605,slower_lead,pi_sd,False,True,False,2.64632911971759,0.54,6.8374807552719465,0.5821458128082689,0.3333333333333333
ngsim_73_71_605_u2,ngsim_73_71_605,slower_lead,pi_sd,False,True,False,1.6571584217655213,0.54,6.848335351291929,0.5821458128082689,0.3333333333333333
ngsim_73_76_616_u0,ngsim_73_76_616,slower_lead,pi_sd,False,False,False,0.0,0.0,10.51465755839985,0.0,0.3333333333333333
ngsim_73_76_616_u1,ngsim_73_76_616,slower_lead,pi_sd,False,False,False,0.0,0.0,10.51465755839985,0.0,0.3333333333333333
ngsim_73_76_616_u2,ngsim_73_76_616,slower_lead,pi_sd,False,False,False,0.0,0.0,10.51465755839985,0.0,0.3333333333333333
ngsim_74_73_624_u0,ngsim_74_73_624,slower_lead,pi_sd,False,True,True,3.3368179946499144,0.56,8.849493846899307,0.4299483298283581,0.3333333333333333
ngsim_74_73_624_u1,ngsim_74_73_624,slower_lead,pi_sd,False,True,False,1.4116208386258802,0.56,5.482440468724434,0.37310557307507214,0.3333333333333333
ngsim_74_73_624_u2,ngsim_74_73_624,slower_lead,pi_sd,False,True,False,2.8339922414353325,0.76,8.725444081973086,0.4384623149518573,0.3333333333333333
ngsim_75_70_633_u0,ngsim_75_70_633,slower_lead,pi_sd,False,False,False,0.0,0.0,15.740842483200003,0.0,0.3333333333333333
ngsim_75_70_633_u1,ngsim_75_70_633,slower_lead,pi_sd,False,False,False,0.0,0.0,15.740842483200003,0.0,0.3333333333333333
ngsim_75_70_633_u2,ngsim_75_70_633,slower_lead,pi_sd,False,False,False,0.0,0.0,15.740842483200003,0.0,0.3333333333333333
ngsim_77_69_642_u0,ngsim_77_69_642,slower_lead,pi_sd,False,False,False,0.0,0.0,9.546891955199966,0.0,0.3333333333333333
ngsim_77_69_642_u1,ngsim_77_69_642,slower_lead,pi_sd,False,False,False,0.0,0.0,9.546891955199966,0.0,0.3333333333333333
ngsim_77_69_642_u2,ngsim_77_69_642,slower_lead,pi_sd,False,False,False,0.0,0.0,9.546891955199966,0.0,0.3333333333333333
ngsim_78_69_651_u0,ngsim_78_69_651,slower_lead,pi_sd,False,False,False,0.0,0.0,12.90658775039999,0.0,0.3333333333333333
ngsim_78_69_651_u1,ngsim_78_69_651,slower_lead,pi_sd,False,False,False,0.0,0.0,12.90658775039999,0.0,0.3333333333333333
ngsim_78_69_651_u2,ngsim_78_69_651,slower_lead,pi_sd,False,False,False,0.0,0.0,12.90658775039999,0.0,0.3333333333333333
ngsim_79_72_671_u0,ngsim_79_72_671,slower_lead,pi_sd,False,False,False,0.0,0.0,5.761817279999975,0.0,0.3333333333333333
ngsim_79_72_671_u1,ngsim_79_72_671,slower_lead,pi_sd,False,False,False,0.0,0.0,5.761817279999975,0.0,0.3333333333333333
ngsim_79_72_671_u2,ngsim_79_72_671,slower_lead,pi_sd,False,False,False,0.0,0.0,5.761817279999975,0.0,0.3333333333333333
ngsim_79_73_673_u0,ngsim_79_73_673,slower_lead,pi_sd,False,False,False,0.0,0.0,15.005299680000022,0.0,0.3333333333333333
ngsim_79_73_673_u1,ngsim_79_73_673,slower_lead,pi_sd,False,False,False,0.0,0.0,15.005299680000022,0.0,0.3333333333333333
ngsim_79_73_673_u2,ngsim_79_73_673,slower_lead,pi_sd,False,False,False,0.0,0.0,15.005299680000022,0.0,0.3333333333333333
ngsim_79_83_678_u0,ngsim_79_83_678,slower_lead,pi_sd,False,True,True,3.9123124474902657,0.62,4.592758517304947,1.0,0.3333333333333333
ngsim_79_83_678_u1,ngsim_79_83_678,slower_lead,pi_sd,False,True,True,3.8695977390235465,0.58,4.595832110606814,1.0,0.3333333333333333
ngsim_79_83_678_u2,ngsim_79_83_678,slower_lead,pi_sd,False,True,True,3.6595173179399416,0.86,4.495325822202493,1.0,0.3333333333333333
ngsim_82_75_694_u0,ngsim_82_75_694,slower_lead,pi_sd,False,False,False,0.0,0.0,9.15009599999997,0.0,0.3333333333333333
ngsim_82_75_694_u1,ngsim_82_75_694,slower_lead,pi_sd,False,False,False,0.0,0.0,9.15009599999997,0.0,0.3333333333333333
ngsim_82_75_694_u2,ngsim_82_75_694,slower_lead,pi_sd,False,False,False,0.0,0.0,9.15009599999997,0.0,0.3333333333333333
ngsim_83_90_698_u0,ngsim_83_90_698,slower_lead,pi_sd,False,False,False,0.0,0.0,7.371687364799831,0.0,0.3333333333333333
ngsim_83_90_698_u1,ngsim_83_90_698,slower_lead,pi_sd,False,False,False,0.0,0.0,7.371687364799831,0.0,0.3333333333333333
ngsim_83_90_698_u2,ngsim_83_90_698,slower_lead,pi_sd,False,False,False,0.0,0.0,7.371687364799831,0.0,0.3333333333333333
ngsim_92_88_751_u0,ngsim_92_88_751,slower_lead,pi_sd,False,False,False,0.0,0.0,15.31790688000005,0.0,0.3333333333333333
ngsim_92_88_751_u1,ngsim_92_88_751,slower_lead,pi_sd,False,False,False,0.0,0.0,15.31790688000005,0.0,0.3333333333333333
ngsim_92_88_751_u2,ngsim_92_88_751,slower_lead,pi_sd,False,False,False,0.0,0.0,15.31790688000005,0.0,0.3333333333333333
ngsim_92_89_756_u0,ngsim_92_89_756,slower_lead,pi_sd,False,False,False,0.0,0.0,12.046656119999936,0.0,0.3333333333333333
ngsim_92_89_756_u1,ngsim_92_89_756,slower_lead,pi_sd,False,False,False,0.0,0.0,12.046656119999936,0.0,0.3333333333333333
ngsim_92_89_756_u2,ngsim_92_89_756,slower_lead,pi_sd,False,False,False,0.0,0.0,12.046656119999936,0.0,0.3333333333333333
ngsim_93_89_763_u0,ngsim_93_89_763,slower_lead,pi_sd,False,False,False,0.0,0.0,7.599775910399993,0.0,0.3333333333333333
ngsim_93_89_763_u1,ngsim_93_89_763,slower_lead,pi_sd,False,False,False,0.0,0.0,7.599775910399993,0.0,0.3333333333333333
ngsim_93_89_763_u2,ngsim_93_89_763,slower_lead,pi_sd,False,False,False,0.0,0.0,7.599775910399993,0.0,0.3333333333333333
ngsim_94_90_774_u0,ngsim_94_90_774,slower_lead,pi_sd,False,False,False,0.0,0.0,6.561524697599831,0.0,0.3333333333333333
ngsim_94_90_774_u1,ngsim_94_90_774,slower_lead,pi_sd,False,False,False,0.0,0.0,6.561524697599831,0.0,0.3333333333333333
ngsim_94_90_774_u2,ngsim_94_90_774,slower_lead,pi_sd,False,False,False,0.0,0.0,6.561524697599831,0.0,0.3333333333333333
ngsim_94_93_779_u0,ngsim_94_93_779,slower_lead,pi_sd,False,True,False,1.4401571069495367,0.3,6.119179056243687,0.429240211162468,0.3333333333333333
ngsim_94_93_779_u1,ngsim_94_93_779,slower_lead,pi_sd,False,True,False,1.249649393370307,0.16,6.113364192145444,0.429240211162468,0.3333333333333333
ngsim_94_93_779_u2,ngsim_94_93_779,slower_lead,pi_sd,False,True,False,1.8497598146427239,0.34,6.133308644660837,0.429240211162468,0.3333333333333333
ngsim_94_93_781_u0,ngsim_94_93_781,slower_lead,pi_sd,False,True,False,1.7635394889891538,0.62,4.009676367026687,1.0,0.3333333333333333
ngsim_94_93_781_u1,ngsim_94_93_781,slower_lead,pi_sd,False,True,False,2.707188865292106,0.7000000000000001,3.998708601754189,1.0,0.3333333333333333
ngsim_94_93_781_u2,ngsim_94_93_781,slower_lead,pi_sd,False,True,False,2.296652154212783,0.7000000000000001,4.00545960086608,1.0,0.3333333333333333
ngsim_95_90_793_u0,ngsim_95_90_793,slower_lead,pi_sd,False,False,False,0.0,0.0,12.399784960000021,0.0,0.3333333333333333
ngsim_95_90_793_u1,ngsim_95_90_793,slower_lead,pi_sd,False,False,False,0.0,0.0,12.399784960000021,0.0,0.3333333333333333
ngsim_95_90_793_u2,ngsim_95_90_793,slower_lead,pi_sd,False,False,False,0.0,0.0,12.399784960000021,0.0,0.3333333333333333
ngsim_95_92_798_u0,ngsim_95_92_798,slower_lead,pi_sd,False,False,False,0.0,0.0,10.205847000000086,0.0,0.3333333333333333
ngsim_95_92_798_u1,ngsim_95_92_798,slower_lead,pi_sd,False,False,False,0.0,0.0,10.205847000000086,0.0,0.3333333333333333
ngsim_95_92_798_u2,ngsim_95_92_798,slower_lead,pi_sd,False,False,False,0.0,0.0,10.205847000000086,0.0,0.3333333333333333
ngsim_96_112_822_u0,ngsim_96_112_822,slower_lead,pi_sd,False,True,True,3.044540553322732,0.72,2.521255111989794,0.47802641862053685,0.3333333333333333
ngsim_96_112_822_u1,ngsim_96_112_822,slower_lead,pi_sd,False,True,False,1.5474942040872852,0.56,2.51388730044425,0.47780529810979167,0.3333333333333333
ngsim_96_112_822_u2,ngsim_96_112_822,slower_lead,pi_sd,False,True,False,2.3772974240600195,0.54,2.597595265105258,0.4105656349832879,0.3333333333333333
ngsim_96_112_823_u0,ngsim_96_112_823,slower_lead,pi_sd,False,True,False,1.8699818506627153,0.34,2.303079058959195,0.7609645687325006,0.3333333333333333
ngsim_96_112_823_u1,ngsim_96_112_823,slower_lead,pi_sd,False,True,False,2.509714962222138,0.5,2.285457791555408,0.7756119339022414,0.3333333333333333
ngsim_96_112_823_u2,ngsim_96_112_823,slower_lead,pi_sd,False,True,False,1.7676582101354652,0.5,2.2489953001010226,0.7905566512289224,0.3333333333333333
ngsim_97_78_825_u0,ngsim_97_78_825,slower_lead,pi_sd,False,True,True,3.700643821688689,0.62,6.0948247184700195,1.0,0.3333333333333333
ngsim_97_78_825_u1,ngsim_97_78_825,slower_lead,pi_sd,False,True,True,4.392090417956378,0.74,6.107754340003353,1.0,0.3333333333333333
ngsim_97_78_825_u2,ngsim_97_78_825,slower_lead,pi_sd,False,True,True,4.572811914606217,1.02,5.952608036027106,1.0,0.3333333333333333
ngsim_99_84_844_u0,ngsim_99_84_844,slower_lead,pi_sd,False,True,True,5.535915229905078,1.06,14.968122037758565,1.0,0.3333333333333333
