scenario_id,base_scenario_id,family,controller,collision_under_replay,intervened,comfort_exceed,peak_decel_mps2,brake_duration_s,min_residual_gap_m,peak_delayed_cmd,weight_freq
ngsim_24_11_151_u2,ngsim_24_11_151,slower_lead,pi,False,False,False,0.0,0.0,6.995165486400014,0.0,0.3333333333333333
ngsim_26_24_167_u0,ngsim_26_24_167,slower_lead,pi,False,False,False,0.0,0.0,3.461530694400002,0.0,0.3333333333333333
ngsim_26_24_167_u1,ngsim_26_24_167,slower_lead,pi,False,False,False,0.0,0.0,3.461530694400002,0.0,0.3333333333333333
ngsim_26_24_167_u2,ngsim_26_24_167,slower_lead,pi,False,False,False,0.0,0.0,3.461530694400002,0.0,0.3333333333333333
ngsim_27_4_172_u0,ngsim_27_4_172,slower_lead,pi,False,False,False,0.0,0.0,7.285678900799881,0.0,0.3333333333333333
ngsim_27_4_172_u1,ngsim_27_4_172,slower_lead,pi,False,False,False,0.0,0.0,7.285678900799881,0.0,0.3333333333333333
ngsim_27_4_172_u2,ngsim_27_4_172,slower_lead,pi,False,False,False,0.0,0.0,7.285678900799881,0.0,0.3333333333333333
ngsim_30_23_197_u0,ngsim_30_23_197,slower_lead,pi,False,False,False,0.0,0.0,3.6050012800000006,0.0,0.3333333333333333
ngsim_30_23_197_u1,ngsim_30_23_197,slower_lead,pi,False,False,False,0.0,0.0,3.6050012800000006,0.0,0.3333333333333333
ngsim_30_23_197_u2,ngsim_30_23_197,slower_lead,pi,False,False,False,0.0,0.0,3.6050012800000006,0.0,0.3333333333333333
ngsim_30_23_205_u0,ngsim_30_23_205,slower_lead,pi,False,False,False,0.0,0.0,6.260524334399851,0.0,0.3333333333333333
ngsim_30_23_205_u1,ngsim_30_23_205,slower_lead,pi,False,False,False,0.0,0.0,6.260524334399851,0.0,0.3333333333333333
ngsim_30_23_205_u2,ngsim_30_23_205,slower_lead,pi,False,False,False,0.0,0.0,6.260524334399851,0.0,0.3333333333333333
ngsim_36_3355_221_u0,ngsim_36_3355_221,slower_lead,pi,False,False,False,0.0,0.0,4.028693999999385,0.0,0.3333333333333333
ngsim_36_3355_221_u1,ngsim_36_3355_221,slower_lead,pi,False,False,False,0.0,0.0,4.028693999999385,0.0,0.3333333333333333
ngsim_36_3355_221_u2,ngsim_36_3355_221,slower_lead,pi,False,False,False,0.0,0.0,4.028693999999385,0.0,0.3333333333333333
ngsim_37_29_228_u0,ngsim_37_29_228,slower_lead,pi,False,False,False,0.0,0.0,11.874603225599976,0.0,0.3333333333333333
ngsim_37_29_228_u1,ngsim_37_29_228,slower_lead,pi,False,False,False,0.0,0.0,11.874603225599976,0.0,0.3333333333333333
ngsim_37_29_228_u2,ngsim_37_29_228,slower_lead,pi,False,False,False,0.0,0.0,11.874603225599976,0.0,0.3333333333333333
ngsim_41_13_283_u0,ngsim_41_13_283,slower_lead,pi,False,False,False,0.0,0.0,25.84530812639984,0.0,0.3333333333333333
ngsim_41_13_283_u1,ngsim_41_13_283,slower_lead,pi,False,False,False,0.0,0.0,25.84530812639984,0.0,0.3333333333333333
ngsim_41_13_283_u2,ngsim_41_13_283,slower_lead,pi,False,False,False,0.0,0.0,25.84530812639984,0.0,0.3333333333333333
ngsim_41_21_288_u0,ngsim_41_21_288,slower_lead,pi,False,False,False,0.0,0.0,11.49221089920011,0.0,0.3333333333333333
ngsim_41_21_288_u1,ngsim_41_21_288,slower_lead,pi,False,False,False,0.0,0.0,11.49221089920011,0.0,0.3333333333333333
ngsim_41_21_288_u2,ngsim_41_21_288,slower_lead,pi,False,False,False,0.0,0.0,11.49221089920011,0.0,0.3333333333333333
ngsim_41_21_298_u0,ngsim_41_21_298,slower_lead,pi,False,False,False,0.0,0.0,10.172771323199935,0.0,0.3333333333333333
ngsim_41_21_298_u1,ngsim_41_21_298,slower_lead,pi,False,False,False,0.0,0.0,10.172771323199935,0.0,0.3333333333333333
ngsim_41_21_298_u2,ngsim_41_21_298,slower_lead,pi,False,False,False,0.0,0.0,10.172771323199935,0.0,0.3333333333333333
ngsim_41_21_299_u0,ngsim_41_21_299,slower_lead,pi,False,False,False,0.0,0.0,8.399931993599846,0.0,0.3333333333333333
ngsim_41_21_299_u1,ngsim_41_21_299,slower_lead,pi,False,False,False,0.0,0.0,8.399931993599846,0.0,0.3333333333333333
ngsim_41_21_299_u2,ngsim_41_21_299,slower_lead,pi,False,False,False,0.0,0.0,8.399931993599846,0.0,0.3333333333333333
ngsim_43_31_311_u0,ngsim_43_31_311,slower_lead,pi,False,False,False,0.0,0.0,8.344409625599972,0.0,0.3333333333333333
ngsim_43_31_311_u1,ngsim_43_31_311,slower_lead,pi,False,False,False,0.0,0.0,8.344409625599972,0.0,0.3333333333333333
ngsim_43_31_311_u2,ngsim_43_31_311,slower_lead,pi,False,False,False,0.0,0.0,8.344409625599972,0.0,0.3333333333333333
ngsim_43_31_312_u0,ngsim_43_31_312,slower_lead,pi,False,False,False,0.0,0.0,6.974646959999972,0.0,0.3333333333333333
ngsim_43_31_312_u1,ngsim_43_31_312,slower_lead,pi,False,False,False,0.0,0.0,6.974646959999972,0.0,0.3333333333333333
ngsim_43_31_312_u2,ngsim_43_31_312,slower_lead,pi,False,False,False,0.0,0.0,6.974646959999972,0.0,0.3333333333333333
ngsim_44_24_323_u0,ngsim_44_24_323,slower_lead,pi,False,False,False,0.0,0.0,6.9390231551999655,0.0,0.3333333333333333
ngsim_44_24_323_u1,ngsim_44_24_323,slower_lead,pi,False,False,False,0.0,0.0,6.9390231551999655,0.0,0.3333333333333333
ngsim_44_24_323_u2,ngsim_44_24_323,slower_lead,pi,False,False,False,0.0,0.0,6.9390231551999655,0.0,0.3333333333333333
ngsim_51_41_388_u0,ngsim_51_41_388,slower_lead,pi,False,False,False,0.0,0.0,5.234430374400012,0.0,0.3333333333333333
ngsim_51_41_388_u1,ngsim_51_41_388,slower_lead,pi,False,False,False,0.0,0.0,5.234430374400012,0.0,0.3333333333333333
ngsim_51_41_388_u2,ngsim_51_41_388,slower_lead,pi,False,False,False,0.0,0.0,5.234430374400012,0.0,0.3333333333333333
ngsim_53_45_407_u0,ngsim_53_45_407,stationary_lead,pi,False,False,False,0.0,0.0,9.146453640000097,0.0,0.3333333333333333
ngsim_53_45_407_u1,ngsim_53_45_407,stationary_lead,pi,False,False,False,0.0,0.0,9.146453640000097,0.0,0.3333333333333333
ngsim_53_45_407_u2,ngsim_53_45_407,stationary_lead,pi,False,False,False,0.0,0.0,9.146453640000097,0.0,0.3333333333333333
ngsim_53_3355_412_u0,ngsim_53_3355_412,slower_lead,pi,False,False,False,0.0,0.0,8.620387737600053,0.0,0.3333333333333333
ngsim_53_3355_412_u1,ngsim_53_3355_412,slower_lead,pi,False,False,False,0.0,0.0,8.620387737600053,0.0,0.3333333333333333
ngsim_53_3355_412_u2,ngsim_53_3355_412,slower_lead,pi,False,False,False,0.0,0.0,8.620387737600053,0.0,0.3333333333333333
ngsim_54_55_419_u0,ngsim_54_55_419,slower_lead,pi,False,False,False,0.0,0.0,4.285167959999994,0.0,0.3333333333333333
ngsim_54_55_419_u1,ngsim_54_55_419,slower_lead,pi,False,False,False,0.0,0.0,4.285167959999994,0.0,0.3333333333333333
ngsim_54_55_419_u2,ngsim_54_55_419,slower_lead,pi,False,False,False,0.0,0.0,4.285167959999994,0.0,0.3333333333333333
ngsim_54_55_420_u0,ngsim_54_55_420,slower_lead,pi,False,False,False,0.0,0.0,1.8055425408003265,0.0,0.3333333333333333
ngsim_54_55_420_u1,ngsim_54_55_420,slower_lead,pi,False,False,False,0.0,0.0,1.8055425408003265,0.0,0.3333333333333333
ngsim_54_55_420_u2,ngsim_54_55_420,slower_lead,pi,False,False,False,0.0,0.0,1.8055425408003265,0.0,0.3333333333333333
ngsim_55_24_425_u0,ngsim_55_24_425,slower_lead,pi,False,False,False,0.0,0.0,8.56506688000003,0.0,0.3333333333333333
ngsim_55_24_425_u1,ngsim_55_24_425,slower_lead,pi,False,False,False,0.0,0.0,8.56506688000003,0.0,0.3333333333333333
ngsim_55_24_425_u2,ngsim_55_24_425,slower_lead,pi,False,False,False,0.0,0.0,8.56506688000003,0.0,0.3333333333333333
ngsim_57_50_440_u0,ngsim_57_50_440,slower_lead,pi,False,False,False,0.0,0.0,1.9677888000004868,0.0,0.3333333333333333
ngsim_57_50_440_u1,ngsim_57_50_440,slower_lead,pi,False,False,False,0.0,0.0,1.9677888000004868,0.0,0.3333333333333333
ngsim_57_50_440_u2,ngsim_57_50_440,slower_lead,pi,False,False,False,0.0,0.0,1.9677888000004868,0.0,0.3333333333333333
ngsim_58_48_458_u0,ngsim_58_48_458,slower_lead,pi,False,False,False,0.0,0.0,2.568521558399998,0.0,0.3333333333333333
ngsim_58_48_458_u1,ngsim_58_48_458,slower_lead,pi,False,False,False,0.0,0.0,2.568521558399998,0.0,0.3333333333333333
ngsim_58_48_458_u2,ngsim_58_48_458,slower_lead,pi,False,False,False,0.0,0.0,2.568521558399998,0.0,0.3333333333333333
ngsim_58_48_459_u0,ngsim_58_48_459,slower_lead,pi,False,False,False,0.0,0.0,4.5059423999999995,0.0,0.3333333333333333
ngsim_58_48_459_u1,ngsim_58_48_459,slower_lead,pi,False,False,False,0.0,0.0,4.5059423999999995,0.0,0.3333333333333333
ngsim_58_48_459_u2,ngsim_58_48_459,slower_lead,pi,False,False,False,0.0,0.0,4.5059423999999995,0.0,0.3333333333333333
ngsim_58_59_465_u0,ngsim_58_59_465,slower_lead,pi,False,False,False,0.0,0.0,9.406128000000187,0.0,0.3333333333333333
ngsim_58_59_465_u1,ngsim_58_59_465,slower_lead,pi,False,False,False,0.0,0.0,9.406128000000187,0.0,0.3333333333333333
ngsim_58_59_465_u2,ngsim_58_59_465,slower_lead,pi,False,False,False,0.0,0.0,9.406128000000187,0.0,0.3333333333333333
ngsim_59_39_466_u0,ngsim_59_39_466,slower_lead,pi,False,False,False,0.0,0.0,2.153287641600003,0.0,0.3333333333333333
ngsim_59_39_466_u1,ngsim_59_39_466,slower_lead,pi,False,False,False,0.0,0.0,2.153287641600003,0.0,0.3333333333333333
ngsim_59_39_466_u2,ngsim_59_39_466,slower_lead,pi,False,False,False,0.0,0.0,2.153287641600003,0.0,0.3333333333333333
ngsim_59_39_469_u0,ngsim_59_39_469,slower_lead,pi,False,False,False,0.0,0.0,4.80394975200002,0.0,0.3333333333333333
ngsim_59_39_469_u1,ngsim_59_39_469,slower_lead,pi,False,False,False,0.0,0.0,4.80394975200002,0.0,0.3333333333333333
ngsim_59_39_469_u2,ngsim_59_39_469,slower_lead,pi,False,False,False,0.0,0.0,4.80394975200002,0.0,0.3333333333333333
ngsim_60_74_490_u0,ngsim_60_74_490,slower_lead,pi,False,False,False,0.0,0.0,2.184605232000616,0.0,0.3333333333333333
ngsim_60_74_490_u1,ngsim_60_74_490,slower_lead,pi,False,False,False,0.0,0.0,2.184605232000616,0.0,0.3333333333333333
ngsim_60_74_490_u2,ngsim_60_74_490,slower_lead,pi,False,False,False,0.0,0.0,2.184605232000616,0.0,0.3333333333333333
ngsim_64_42_508_u0,ngsim_64_42_508,slower_lead,pi,False,False,False,0.0,0.0,5.635634347200035,0.0,0.3333333333333333
ngsim_64_42_508_u1,ngsim_64_42_508,slower_lead,pi,False,False,False,0.0,0.0,5.635634347200035,0.0,0.3333333333333333
ngsim_64_42_508_u2,ngsim_64_42_508,slower_lead,pi,False,False,False,0.0,0.0,5.635634347200035,0.0,0.3333333333333333
ngsim_64_42_510_u0,ngsim_64_42_510,slower_lead,pi,False,False,False,0.0,0.0,8.280091948799924,0.0,0.3333333333333333
ngsim_64_42_510_u1,ngsim_64_42_510,slower_lead,pi,False,False,False,0.0,0.0,8.280091948799924,0.0,0.3333333333333333
ngsim_64_42_510_u2,ngsim_64_42_510,slower_lead,pi,False,False,False,0.0,0.0,8.280091948799924,0.0,0.3333333333333333
ngsim_66_50_534_u0,ngsim_66_50_534,slower_lead,pi,False,False,False,0.0,0.0,1.3307702112007536,0.0,0.3333333333333333
ngsim_66_50_534_u1,ngsim_66_50_534,slower_lead,pi,False,False,False,0.0,0.0,1.3307702112007536,0.0,0.3333333333333333
ngsim_66_50_534_u2,ngsim_66_50_534,slower_lead,pi,False,False,False,0.0,0.0,1.3307702112007536,0.0,0.3333333333333333
ngsim_66_57_543_u0,ngsim_66_57_543,slower_lead,pi,False,False,False,0.0,0.0,4.109069760000008,0.0,0.3333333333333333
ngsim_66_57_543_u1,ngsim_66_57_543,slower_lead,pi,False,False,False,0.0,0.0,4.109069760000008,0.0,0.3333333333333333
ngsim_66_57_543_u2,ngsim_66_57_543,slower_lead,pi,False,False,False,0.0,0.0,4.109069760000008,0.0,0.3333333333333333
ngsim_66_57_550_u0,ngsim_66_57_550,slower_lead,pi,False,False,False,0.0,0.0,1.8983114687999254,0.0,0.3333333333333333
ngsim_66_57_550_u1,ngsim_66_57_550,slower_lead,pi,False,False,False,0.0,0.0,1.8983114687999254,0.0,0.3333333333333333
ngsim_66_57_550_u2,ngsim_66_57_550,slower_lead,pi,False,False,False,0.0,0.0,1.8983114687999254,0.0,0.3333333333333333
ngsim_69_59_586_u0,ngsim_69_59_586,slower_lead,pi,False,False,False,0.0,0.0,2.799953760000002,0.0,0.3333333333333333
ngsim_69_59_586_u1,ngsim_69_59_586,slower_lead,pi,False,False,False,0.0,0.0,2.799953760000002,0.0,0.3333333333333333
ngsim_69_59_586_u2,ngsim_69_59_586,slower_lead,pi,False,False,False,0.0,0.0,2.799953760000002,0.0,0.3333333333333333
ngsim_69_68_596_u0,ngsim_69_68_596,slower_lead,pi,False,False,False,0.0,0.0,5.796135321600027,0.0,0.3333333333333333
ngsim_69_68_596_u1,ngsim_69_68_596,slower_lead,pi,False,False,False,0.0,0.0,5.796135321600027,0.0,0.3333333333333333
ngsim_69_68_596_u2,ngsim_69_68_596,slower_lead,pi,False,False,False,0.0,0.0,5.796135321600027,0.0,0.3333333333333333
ngsim_70_64_598_u0,ngsim_70_64_598,slower_lead,pi,False,False,False,0.0,0.0,15.589978675200022,0.0,0.3333333333333333
ngsim_70_64_598_u1,ngsim_70_64_598,slower_lead,pi,False,False,False,0.0,0.0,15.589978675200022,0.0,0.3333333333333333
ngsim_70_64_598_u2,ngsim_70_64_598,slower_lead,pi,False,False,False,0.0,0.0,15.589978675200022,0.0,0.3333333333333333
ngsim_72_68_600_u0,ngsim_72_68_600,slower_lead,pi,False,False,False,0.0,0.0,3.449966582399887,0.0,0.3333333333333333
ngsim_72_68_600_u1,ngsim_72_68_600,slower_lead,pi,False,False,False,0.0,0.0,3.449966582399887,0.0,0.3333333333333333
ngsim_72_68_600_u2,ngsim_72_68_600,slower_lead,pi,False,False,False,0.0,0.0,3.449966582399887,0.0,0.3333333333333333
ngsim_72_68_605_u0,ngsim_72_68_605,slower_lead,pi,False,False,False,0.0,0.0,6.958729694399987,0.0,0.3333333333333333
ngsim_72_68_605_u1,ngsim_72_68_605,slower_lead,pi,False,False,False,0.0,0.0,6.958729694399987,0.0,0.3333333333333333
ngsim_72_68_605_u2,ngsim_72_68_605,slower_lead,pi,False,False,False,0.0,0.0,6.958729694399987,0.0,0.3333333333333333
ngsim_72_68_609_u0,ngsim_72_68_609,slower_lead,pi,False,False,False,0.0,0.0,8.226464217599926,0.0,0.3333333333333333
ngsim_72_68_609_u1,ngsim_72_68_609,slower_lead,pi,False,False,False,0.0,0.0,8.226464217599926,0.0,0.3333333333333333
ngsim_72_68_609_u2,ngsim_72_68_609,slower_lead,pi,False,False,False,0.0,0.0,8.226464217599926,0.0,0.3333333333333333
ngsim_76_65_628_u0,ngsim_76_65_628,slower_lead,pi,False,False,False,0.0,0.0,6.7114350912000225,0.0,0.3333333333333333
ngsim_76_65_628_u1,ngsim_76_65_628,slower_lead,pi,False,False,False,0.0,0.0,6.7114350912000225,0.0,0.3333333333333333
ngsim_76_65_628_u2,ngsim_76_65_628,slower_lead,pi,False,False,False,0.0,0.0,6.7114350912000225,0.0,0.3333333333333333
ngsim_76_65_631_u0,ngsim_76_65_631,slower_lead,pi,False,False,False,0.0,0.0,3.250287225599989,0.0,0.3333333333333333
ngsim_76_65_631_u1,ngsim_76_65_631,slower_lead,pi,False,False,False,0.0,0.0,3.250287225599989,0.0,0.3333333333333333
ngsim_76_65_631_u2,ngsim_76_65_631,slower_lead,pi,False,False,False,0.0,0.0,3.250287225599989,0.0,0.3333333333333333
ngsim_77_66_650_u0,ngsim_77_66_650,slower_lead,pi,False,False,False,0.0,0.0,4.915082879999964,0.0,0.3333333333333333
ngsim_77_66_650_u1,ngsim_77_66_650,slower_lead,pi,False,False,False,0.0,0.0,4.915082879999964,0.0,0.3333333333333333
ngsim_77_66_650_u2,ngsim_77_66_650,slower_lead,pi,False,False,False,0.0,0.0,4.915082879999964,0.0,0.3333333333333333
ngsim_77_66_666_u0,ngsim_77_66_666,stationary_lead,pi,False,False,False,0.0,0.0,4.15364127360001,0.0,0.3333333333333333
ngsim_77_66_666_u1,ngsim_77_66_666,stationary_lead,pi,False,False,False,0.0,0.0,4.15364127360001,0.0,0.3333333333333333
ngsim_77_66_666_u2,ngsim_77_66_666,stationary_lead,pi,False,False,False,0.0,0.0,4.15364127360001,0.0,0.3333333333333333
ngsim_77_67_672_u0,ngsim_77_67_672,slower_lead,pi,False,False,False,0.0,0.0,2.949317951999649,0.0,0.3333333333333333
ngsim_77_67_672_u1,ngsim_77_67_672,slower_lead,pi,False,False,False,0.0,0.0,2.949317951999649,0.0,0.3333333333333333
ngsim_77_67_672_u2,ngsim_77_67_672,slower_lead,pi,False,False,False,0.0,0.0,2.949317951999649,0.0,0.3333333333333333
ngsim_80_70_698_u0,ngsim_80_70_698,slower_lead,pi,False,False,False,0.0,0.0,18.087568396799934,0.0,0.3333333333333333
ngsim_80_70_698_u1,ngsim_80_70_698,slower_lead,pi,False,False,False,0.0,0.0,18.087568396799934,0.0,0.3333333333333333
ngsim_80_70_698_u2,ngsim_80_70_698,slower_lead,pi,False,False,False,0.0,0.0,18.087568396799934,0.0,0.3333333333333333
ngsim_81_72_709_u0,ngsim_81_72_709,slower_lead,pi,False,False,False,0.0,0.0,18.349686643199593,0.0,0.3333333333333333
ngsim_81_72_709_u1,ngsim_81_72_709,slower_lead,pi,False,False,False,0.0,0.0,18.349686643199593,0.0,0.3333333333333333
ngsim_81_72_709_u2,ngsim_81_72_709,slower_lead,pi,False,False,False,0.0,0.0,18.349686643199593,0.0,0.3333333333333333
ngsim_81_72_710_u0,ngsim_81_72_710,slower_lead,pi,False,False,False,0.0,0.0,11.283895948800224,0.0,0.3333333333333333
ngsim_81_72_710_u1,ngsim_81_72_710,slower_lead,pi,False,False,False,0.0,0.0,11.283895948800224,0.0,0.3333333333333333
ngsim_81_72_710_u2,ngsim_81_72_710,slower_lead,pi,False,False,False,0.0,0.0,11.283895948800224,0.0,0.3333333333333333
ngsim_82_84_719_u0,ngsim_82_84_719,slower_lead,pi,False,False,False,0.0,0.0,1.905953414399871,0.0,0.3333333333333333
ngsim_82_84_719_u1,ngsim_82_84_719,slower_lead,pi,False,False,False,0.0,0.0,1.905953414399871,0.0,0.3333333333333333
ngsim_82_84_719_u2,ngsim_82_84_719,slower_lead,pi,False,False,False,0.0,0.0,1.905953414399871,0.0,0.3333333333333333
ngsim_87_79_789_u0,ngsim_87_79_789,slower_lead,pi,False,False,False,0.0,0.0,5.785184467199976,0.0,0.3333333333333333
ngsim_87_79_789_u1,ngsim_87_79_789,slower_lead,pi,False,False,False,0.0,0.0,5.785184467199976,0.0,0.3333333333333333
ngsim_87_79_789_u2,ngsim_87_79_789,slower_lead,pi,False,False,False,0.0,0.0,5.785184467199976,0.0,0.3333333333333333
ngsim_89_81_800_u0,ngsim_89_81_800,slower_lead,pi,False,False,False,0.0,0.0,3.5498666111999726,0.0,0.3333333333333333
